#k-distance eigenvalue[eV]
1.90072696 4.29982975
1.96865674 4.27972975
2.03658652 4.16852975
2.10451632 4.01212975
2.17244610 3.91502975
2.24037588 3.87002975
2.30830568 3.81292975
2.37623546 3.71362975
2.44416523 3.58102975
2.51209503 3.43912975
2.58002481 3.31022975
2.64795459 3.20952975
2.71588439 3.14632975
2.78381417 3.12482975

0.00000000 4.63252975
0.07353615 4.67702975
0.14707228 4.81372975
0.22060842 5.04442975
0.29414457 5.29022975
0.36768070 5.42952975
0.44121685 5.62352975
0.51475300 5.81952975
0.58828913 5.97392975
0.58828913 5.97392975
0.65365459 5.81042975
0.71902002 5.57792975
0.78438549 5.32722975
0.84975095 5.09752975
0.91511641 4.91872975
0.98048188 4.80422975
1.04584734 4.74692975
1.11121277 4.73542975
1.17657824 4.76482975
1.24194370 4.73932975
1.30730916 4.76992975
1.37267463 4.82022975
1.43804009 4.81512975
1.50340556 4.73452975
1.56877099 4.68192975
1.63413645 4.63002975
1.69950192 4.49602975
1.76486738 4.43382975
1.76486738 4.43382975
1.83279716 4.50072975
1.90072696 4.62002975
1.96865674 4.64882975
2.03658652 4.70872975
2.10451632 4.80162975
2.17244610 4.90082975
2.24037588 5.00902975
2.30830568 5.06612975
2.37623546 5.00682975
2.44416523 4.90542975
2.51209503 4.80732975
2.58002481 4.72892975
2.64795459 4.67432975
2.71588439 4.64282975
2.78381417 4.63252975

0.00000000 5.87902975
0.07353615 5.72112975
0.14707228 5.51032975
0.22060842 5.36632975
0.29414457 5.43822975
0.36768070 5.47632975
0.44121685 5.76322975
0.51475300 5.99042975
0.58828913 5.97392975
0.58828913 5.97392975
0.65365459 6.04652975
0.71902002 6.03532975
0.78438549 5.93822975
0.84975095 5.77432975
0.91511641 5.56762975
0.98048188 5.34052975
1.04584734 5.11582975
1.11121277 4.91982975
1.17657824 4.78492975
1.24194370 4.82592975
1.30730916 4.89472975
1.37267463 4.92782975
1.43804009 4.87522975
1.50340556 4.79682975
1.56877099 4.78882975
1.63413645 4.65932975
1.69950192 4.58252975
1.76486738 4.56432975
1.76486738 4.56432975
1.83279716 4.58392975
1.90072696 4.67582975
1.96865674 4.71982975
2.03658652 4.72732975
2.10451632 4.81712975
2.17244610 4.93252975
2.24037588 5.03202975
2.30830568 5.13412975
2.37623546 5.27862975
2.44416523 5.43252975
2.51209503 5.57782975
2.58002481 5.70232975
2.64795459 5.80602975
2.71588439 5.88592975
2.78381417 5.87902975

0.00000000 5.94072975
0.07353615 5.98782975
0.14707228 6.00322975
0.22060842 5.71782975
0.29414457 5.46072975
0.36768070 5.87662975
0.44121685 6.43802975
0.51475300 6.97502975
0.58828913 7.22562975
0.58828913 7.22562975
0.65365459 7.10102975
0.71902002 6.90522975
0.78438549 6.71432975
0.84975095 6.52622975
0.91511641 6.39122975
0.98048188 6.32562975
1.04584734 6.28792975
1.11121277 6.01122975
1.17657824 5.72152975
1.24194370 5.45832975
1.30730916 5.22632975
1.37267463 5.03222975
1.43804009 4.91012975
1.50340556 4.87822975
1.56877099 4.84482975
1.63413645 4.88192975
1.69950192 5.01552975
1.76486738 5.05952975
1.76486738 5.05952975
1.83279716 5.00252975
1.90072696 4.88982975
1.96865674 4.94012975
2.03658652 5.14492975
2.10451632 5.33342975
2.17244610 5.48772975
2.24037588 5.60672975
2.30830568 5.64822975
2.37623546 5.76092975
2.44416523 5.94422975
2.51209503 5.96642975
2.58002481 5.93442975
2.64795459 5.90552975
2.71588439 5.89302975
2.78381417 5.94072975

0.00000000 6.08342975
0.07353615 6.23562975
0.14707228 6.33622975
0.22060842 6.42392975
0.29414457 6.57692975
0.36768070 6.71912975
0.44121685 6.87552975
0.51475300 7.09572975
0.58828913 7.22562975
0.58828913 7.22562975
0.65365459 7.12902975
0.71902002 6.92752975
0.78438549 6.73242975
0.84975095 6.61702975
0.91511641 6.57722975
0.98048188 6.61442975
1.04584734 6.39582975
1.11121277 6.14152975
1.17657824 5.83972975
1.24194370 5.57072975
1.30730916 5.33982975
1.37267463 5.16252975
1.43804009 5.06412975
1.50340556 4.98082975
1.56877099 4.87302975
1.63413645 4.93442975
1.69950192 5.01772975
1.76486738 5.05952975
1.76486738 5.05952975
1.83279716 5.02902975
1.90072696 4.95282975
1.96865674 5.07002975
2.03658652 5.31762975
2.10451632 5.56932975
2.17244610 5.77542975
2.24037588 5.81002975
2.30830568 5.96022975
2.37623546 5.99922975
2.44416523 5.99222975
2.51209503 6.12692975
2.58002481 6.21822975
2.64795459 6.19762975
2.71588439 6.12942975
2.78381417 6.08342975

0.00000000 6.71272975
0.07353615 6.55682975
0.14707228 6.46352975
0.22060842 6.73162975
0.29414457 7.05942975
0.36768070 7.43862975
0.44121685 7.73252975
0.51475300 7.73732975
0.58828913 7.69692975
0.58828913 7.69692975
0.65365459 7.70872975
0.71902002 7.69322975
0.78438549 7.59812975
0.84975095 7.35002975
0.91511641 7.02492975
0.98048188 6.68342975
1.04584734 6.47302975
1.11121277 6.41522975
1.17657824 6.15342975
1.24194370 5.90272975
1.30730916 5.67982975
1.37267463 5.49012975
1.43804009 5.33912975
1.50340556 5.23092975
1.56877099 5.15962975
1.63413645 5.11222975
1.69950192 5.08202975
1.76486738 5.06792975
1.76486738 5.06792975
1.83279716 5.08462975
1.90072696 5.13842975
1.96865674 5.22702975
2.03658652 5.41272975
2.10451632 5.62682975
2.17244610 5.78312975
2.24037588 5.90212975
2.30830568 5.97322975
2.37623546 6.18822975
2.44416523 6.40142975
2.51209503 6.55962975
2.58002481 6.70952975
2.64795459 6.71352975
2.71588439 6.71322975
2.78381417 6.71272975

0.00000000 7.07822975
0.07353615 7.12052975
0.14707228 7.23152975
0.22060842 7.39742975
0.29414457 7.58682975
0.36768070 7.76222975
0.44121685 7.87782975
0.51475300 7.85902975
0.58828913 7.79452975
0.58828913 7.79452975
0.65365459 7.81172975
0.71902002 7.76072975
0.78438549 7.62122975
0.84975095 7.42882975
0.91511641 7.17942975
0.98048188 6.82982975
1.04584734 6.69342975
1.11121277 6.43882975
1.17657824 6.53192975
1.24194370 6.39722975
1.30730916 6.22332975
1.37267463 6.05822975
1.43804009 5.90342975
1.50340556 5.69022975
1.56877099 5.40292975
1.63413645 5.20232975
1.69950192 5.09732975
1.76486738 5.10302975
1.76486738 5.10302975
1.83279716 5.08872975
1.90072696 5.16402975
1.96865674 5.29282975
2.03658652 5.45482975
2.10451632 5.73612975
2.17244610 5.95292975
2.24037588 6.07972975
2.30830568 6.20782975
2.37623546 6.33082975
2.44416523 6.49952975
2.51209503 6.69442975
2.58002481 6.74372975
2.64795459 6.94222975
2.71588439 7.05422975
2.78381417 7.07822975

0.00000000 7.72832975
0.07353615 7.79172975
0.14707228 7.82002975
0.22060842 7.84682975
0.29414457 7.86662975
0.36768070 7.88372975
0.44121685 7.97532975
0.51475300 8.20292975
0.58828913 8.29602975
0.58828913 8.29602975
0.65365459 8.20332975
0.71902002 7.97742975
0.78438549 7.71642975
0.84975095 7.47352975
0.91511641 7.22372975
0.98048188 6.97062975
1.04584734 6.70412975
1.11121277 6.68032975
1.17657824 6.55812975
1.24194370 6.62832975
1.30730916 6.53282975
1.37267463 6.32752975
1.43804009 6.03292975
1.50340556 5.70972975
1.56877099 5.43312975
1.63413645 5.24272975
1.69950192 5.13822975
1.76486738 5.10302975
1.76486738 5.10302975
1.83279716 5.14472975
1.90072696 5.25872975
1.96865674 5.43012975
2.03658652 5.64272975
2.10451632 5.87642975
2.17244610 6.10772975
2.24037588 6.31322975
2.30830568 6.47582975
2.37623546 6.58912975
2.44416523 6.65832975
2.51209503 6.73462975
2.58002481 6.97692975
2.64795459 7.25902975
2.71588439 7.56762975
2.78381417 7.72832975

0.00000000 7.77812975
0.07353615 7.83072975
0.14707228 8.05282975
0.22060842 8.35182975
0.29414457 8.52762975
0.36768070 8.68192975
0.44121685 8.74622975
0.51475300 8.67102975
0.58828913 8.71972975
0.58828913 8.71972975
0.65365459 8.64472975
0.71902002 8.53762975
0.78438549 8.11372975
0.84975095 7.68672975
0.91511641 7.32662975
0.98048188 7.10912975
1.04584734 6.97522975
1.11121277 6.90382975
1.17657824 6.77202975
1.24194370 6.66442975
1.30730916 6.64572975
1.37267463 6.41672975
1.43804009 6.08952975
1.50340556 5.79912975
1.56877099 5.62862975
1.63413645 5.48162975
1.69950192 5.35632975
1.76486738 5.28422975
1.76486738 5.28422975
1.83279716 5.36072975
1.90072696 5.49252975
1.96865674 5.64802975
2.03658652 5.81442975
2.10451632 5.96652975
2.17244610 6.17072975
2.24037588 6.48842975
2.30830568 6.73122975
2.37623546 6.89132975
2.44416523 7.00882975
2.51209503 7.16882975
2.58002481 7.43192975
2.64795459 7.44372975
2.71588439 7.59002975
2.78381417 7.77812975

0.00000000 8.08452975
0.07353615 8.11952975
0.14707228 8.21892975
0.22060842 8.36312975
0.29414457 8.61372975
0.36768070 8.73962975
0.44121685 8.76262975
0.51475300 8.77582975
0.58828913 8.71972975
0.58828913 8.71972975
0.65365459 8.77332975
0.71902002 8.53932975
0.78438549 8.32632975
0.84975095 8.01342975
0.91511641 7.65892975
0.98048188 7.33842975
1.04584734 7.08572975
1.11121277 6.98722975
1.17657824 7.00182975
1.24194370 6.81722975
1.30730916 6.69942975
1.37267463 6.51592975
1.43804009 6.30852975
1.50340556 6.15212975
1.56877099 6.05242975
1.63413645 5.99232975
1.69950192 5.95722975
1.76486738 5.94512975
1.76486738 5.94512975
1.83279716 5.95812975
1.90072696 5.99492975
1.96865674 6.04932975
2.03658652 6.10482975
2.10451632 6.14292975
2.17244610 6.31252975
2.24037588 6.61092975
2.30830568 6.85912975
2.37623546 7.07272975
2.44416523 7.31072975
2.51209503 7.47952975
2.58002481 7.44772975
2.64795459 7.81192975
2.71588439 8.13662975
2.78381417 8.08452975

0.00000000 8.21092975
0.07353615 8.25272975
0.14707228 8.35982975
0.22060842 8.50042975
0.29414457 8.77532975
0.36768070 9.09952975
0.44121685 9.16352975
0.51475300 9.26002975
0.58828913 9.36062975
0.58828913 9.36062975
0.65365459 9.20142975
0.71902002 8.91442975
0.78438549 8.59422975
0.84975095 8.47232975
0.91511641 8.20752975
0.98048188 7.85452975
1.04584734 7.52702975
1.11121277 7.23832975
1.17657824 7.06412975
1.24194370 6.99332975
1.30730916 6.77192975
1.37267463 6.74722975
1.43804009 6.76132975
1.50340556 6.72612975
1.56877099 6.67452975
1.63413645 6.62802975
1.69950192 6.59592975
1.76486738 6.58442975
1.76486738 6.58442975
1.83279716 6.59682975
1.90072696 6.63122975
1.96865674 6.68082975
2.03658652 6.74492975
2.10451632 6.84742975
2.17244610 7.00422975
2.24037588 7.22492975
2.30830568 7.52352975
2.37623546 7.68752975
2.44416523 7.61982975
2.51209503 7.63362975
2.58002481 7.92572975
2.64795459 8.22772975
2.71588439 8.31562975
2.78381417 8.21092975

0.00000000 8.72682975
0.07353615 8.74382975
0.14707228 8.79442975
0.22060842 8.87732975
0.29414457 8.98742975
0.36768070 9.16562975
0.44121685 9.24302975
0.51475300 9.35142975
0.58828913 9.48742975
0.58828913 9.48742975
0.65365459 9.21482975
0.71902002 9.03212975
0.78438549 8.87522975
0.84975095 8.56592975
0.91511641 8.50792975
0.98048188 8.39812975
1.04584734 8.13762975
1.11121277 7.89132975
1.17657824 7.68212975
1.24194370 7.50772975
1.30730916 7.34402975
1.37267463 7.19892975
1.43804009 7.15142975
1.50340556 7.22952975
1.56877099 7.36292975
1.63413645 7.46642975
1.69950192 7.47692975
1.76486738 7.46522975
1.76486738 7.46522975
1.83279716 7.47752975
1.90072696 7.46212975
1.96865674 7.36012975
2.03658652 7.27312975
2.10451632 7.28882975
2.17244610 7.39982975
2.24037588 7.57642975
2.30830568 7.78322975
2.37623546 7.93782975
2.44416523 8.16812975
2.51209503 8.40702975
2.58002481 8.59752975
2.64795459 8.56772975
2.71588439 8.47852975
2.78381417 8.72682975

0.00000000 8.78782975
0.07353615 8.80862975
0.14707228 8.86972975
0.22060842 8.97012975
0.29414457 9.11452975
0.36768070 9.32092975
0.44121685 9.41772975
0.51475300 9.44022975
0.58828913 9.48752975
0.58828913 9.48752975
0.65365459 9.40472975
0.71902002 9.13882975
0.78438549 9.09812975
0.84975095 9.06992975
0.91511641 8.80072975
0.98048188 8.60872975
1.04584734 8.32162975
1.11121277 8.03582975
1.17657824 7.81922975
1.24194370 7.76472975
1.30730916 7.79092975
1.37267463 7.75922975
1.43804009 7.71282975
1.50340556 7.69052975
1.56877099 7.68222975
1.63413645 7.67782975
1.69950192 7.67482975
1.76486738 7.67372975
1.76486738 7.67372975
1.83279716 7.67492975
1.90072696 7.67812975
1.96865674 7.68212975
2.03658652 7.68572975
2.10451632 7.69752975
2.17244610 7.76402975
2.24037588 7.93272975
2.30830568 8.17032975
2.37623546 8.46722975
2.44416523 8.73812975
2.51209503 8.92082975
2.58002481 8.98842975
2.64795459 8.89422975
2.71588439 8.80372975
2.78381417 8.78782975

0.00000000 9.07062975
0.07353615 9.10822975
0.14707228 9.21302975
0.22060842 9.36582975
0.29414457 9.51462975
0.36768070 9.37292975
0.44121685 9.42032975
0.51475300 9.64202975
0.58828913 9.72922975
0.58828913 9.72922975
0.65365459 9.72832975
0.71902002 9.61662975
0.78438549 9.33102975
0.84975095 9.09712975
0.91511641 8.86512975
0.98048188 8.69182975
1.04584734 8.68002975
1.11121277 8.58642975
1.17657824 8.44652975
1.24194370 8.32042975
1.30730916 8.25182975
1.37267463 8.21002975
1.43804009 8.11472975
1.50340556 7.97012975
1.56877099 7.82652975
1.63413645 7.74452975
1.69950192 7.76352975
1.76486738 7.78872975
1.76486738 7.78872975
1.83279716 7.76212975
1.90072696 7.74982975
1.96865674 7.84822975
2.03658652 7.99822975
2.10451632 8.12472975
2.17244610 8.19132975
2.24037588 8.21972975
2.30830568 8.32582975
2.37623546 8.69272975
2.44416523 9.17352975
2.51209503 9.30652975
2.58002481 9.24712975
2.64795459 9.29602975
2.71588439 9.27822975
2.78381417 9.07062975

0.00000000 9.26962975
0.07353615 9.29662975
0.14707228 9.37242975
0.22060842 9.48182975
0.29414457 9.55022975
0.36768070 9.50562975
0.44121685 9.62502975
0.51475300 9.64312975
0.58828913 9.85652975
0.58828913 9.85652975
0.65365459 9.78462975
0.71902002 9.64792975
0.78438549 9.41882975
0.84975095 9.25572975
0.91511641 9.32032975
0.98048188 9.11382975
1.04584734 8.99242975
1.11121277 8.95642975
1.17657824 8.88462975
1.24194370 8.66142975
1.30730916 8.53732975
1.37267463 8.58882975
1.43804009 8.67182975
1.50340556 8.41012975
1.56877099 8.15112975
1.63413645 7.95222975
1.69950192 7.82992975
1.76486738 7.78872975
1.76486738 7.78872975
1.83279716 7.83302975
1.90072696 7.96272975
1.96865674 8.16942975
2.03658652 8.44082975
2.10451632 8.55032975
2.17244610 8.47682975
2.24037588 8.53262975
2.30830568 8.68102975
2.37623546 8.90552975
2.44416523 9.20602975
2.51209503 9.59872975
2.58002481 9.67112975
2.64795459 9.66342975
2.71588439 9.46462975
2.78381417 9.26962975

0.00000000 9.91522975
0.07353615 9.91252975
0.14707228 9.88002975
0.22060842 9.74442975
0.29414457 9.63392975
0.36768070 9.72962975
0.44121685 9.78132975
0.51475300 9.99962975
0.58828913 9.90172975
0.58828913 9.90172975
0.65365459 10.00262975
0.71902002 9.87962975
0.78438549 9.75612975
0.84975095 9.55802975
0.91511641 9.38012975
0.98048188 9.50212975
1.04584734 9.48842975
1.11121277 9.19392975
1.17657824 9.02432975
1.24194370 9.07532975
1.30730916 9.07182975
1.37267463 8.93582975
1.43804009 8.79222975
1.50340556 8.91242975
1.56877099 8.87082975
1.63413645 8.84622975
1.69950192 8.83032975
1.76486738 8.82432975
1.76486738 8.82432975
1.83279716 8.83082975
1.90072696 8.84602975
1.96865674 8.84982975
2.03658652 8.73712975
2.10451632 8.76242975
2.17244610 9.12072975
2.24037588 9.35232975
2.30830568 9.51252975
2.37623546 9.74842975
2.44416523 9.84592975
2.51209503 9.97082975
2.58002481 10.23942975
2.64795459 9.87332975
2.71588439 9.74132975
2.78381417 9.91522975

0.00000000 10.02372975
0.07353615 10.03712975
0.14707228 10.06992975
0.22060842 10.06272975
0.29414457 9.82682975
0.36768070 9.77812975
0.44121685 10.04362975
0.51475300 10.10562975
0.58828913 9.90182975
0.58828913 9.90182975
0.65365459 10.05732975
0.71902002 10.10422975
0.78438549 10.21702975
0.84975095 10.22572975
0.91511641 10.06012975
0.98048188 9.79562975
1.04584734 9.58502975
1.11121277 9.65642975
1.17657824 9.63742975
1.24194370 9.44792975
1.30730916 9.20902975
1.37267463 9.05792975
1.43804009 8.97852975
1.50340556 9.00972975
1.56877099 9.29432975
1.63413645 9.61512975
1.69950192 9.93302975
1.76486738 10.18882975
1.76486738 10.18882975
1.83279716 9.92012975
1.90072696 9.57642975
1.96865674 9.23532975
2.03658652 9.07692975
2.10451632 9.14012975
2.17244610 9.25062975
2.24037588 9.50782975
2.30830568 9.77472975
2.37623546 9.83722975
2.44416523 10.07002975
2.51209503 10.42632975
2.58002481 10.41312975
2.64795459 10.18852975
2.71588439 10.01382975
2.78381417 10.02372975

0.00000000 10.26892975
0.07353615 10.29642975
0.14707228 10.28342975
0.22060842 10.17392975
0.29414457 10.17792975
0.36768070 10.11812975
0.44121685 10.05022975
0.51475300 10.10582975
0.58828913 10.15502975
0.58828913 10.15502975
0.65365459 10.12462975
0.71902002 10.32592975
0.78438549 10.36682975
0.84975095 10.29012975
0.91511641 10.09082975
0.98048188 9.97482975
1.04584734 9.99492975
1.11121277 9.99202975
1.17657824 9.88472975
1.24194370 9.72612975
1.30730916 9.54042975
1.37267463 9.39992975
1.43804009 9.42882975
1.50340556 9.62592975
1.56877099 9.86262975
1.63413645 10.05612975
1.69950192 10.16882975
1.76486738 10.20032975
1.76486738 10.20032975
1.83279716 10.16862975
1.90072696 10.07302975
1.96865674 9.85802975
2.03658652 9.70832975
2.10451632 9.63412975
2.17244610 9.63892975
2.24037588 9.70452975
2.30830568 9.92252975
2.37623546 10.34772975
2.44416523 10.63862975
2.51209503 10.64752975
2.58002481 10.64182975
2.64795459 10.61222975
2.71588439 10.49072975
2.78381417 10.26892975

0.00000000 10.67042975
0.07353615 10.50252975
0.14707228 10.35042975
0.22060842 10.34382975
0.29414457 10.35312975
0.36768070 10.26722975
0.44121685 10.21072975
0.51475300 10.23412975
0.58828913 10.15512975
0.58828913 10.15512975
0.65365459 10.26012975
0.71902002 10.46952975
0.78438549 10.56022975
0.84975095 10.61242975
0.91511641 10.76882975
0.98048188 10.94002975
1.04584734 10.98352975
1.11121277 10.81202975
1.17657824 10.48642975
1.24194370 10.14272975
1.30730916 9.94362975
1.37267463 9.84682975
1.43804009 9.71582975
1.50340556 9.73562975
1.56877099 9.88572975
1.63413645 10.09982975
1.69950192 10.29742975
1.76486738 10.20032975
1.76486738 10.20032975
1.83279716 10.29102975
1.90072696 10.07322975
1.96865674 9.94252975
2.03658652 9.82852975
2.10451632 9.77332975
2.17244610 9.80842975
2.24037588 9.95502975
2.30830568 10.21922975
2.37623546 10.50372975
2.44416523 10.64422975
2.51209503 10.71842975
2.58002481 10.71452975
2.64795459 10.69412975
2.71588439 10.67692975
2.78381417 10.67042975

0.00000000 10.69822975
0.07353615 10.79042975
0.14707228 10.89172975
0.22060842 10.91862975
0.29414457 10.55282975
0.36768070 10.37062975
0.44121685 10.29692975
0.51475300 10.24792975
0.58828913 10.32242975
0.58828913 10.32242975
0.65365459 10.37482975
0.71902002 10.48402975
0.78438549 10.77862975
0.84975095 10.83312975
0.91511641 11.06502975
0.98048188 11.21462975
1.04584734 11.01672975
1.11121277 10.89382975
1.17657824 10.77172975
1.24194370 10.55902975
1.30730916 10.35852975
1.37267463 10.19392975
1.43804009 10.13992975
1.50340556 10.13362975
1.56877099 10.20122975
1.63413645 10.31482975
1.69950192 10.41522975
1.76486738 10.45192975
1.76486738 10.45192975
1.83279716 10.41742975
1.90072696 10.35682975
1.96865674 10.30692975
2.03658652 10.28242975
2.10451632 10.30132975
2.17244610 10.26042975
2.24037588 10.23742975
2.30830568 10.31422975
2.37623546 10.59112975
2.44416523 10.87942975
2.51209503 10.94802975
2.58002481 10.82942975
2.64795459 10.87112975
2.71588439 10.75402975
2.78381417 10.69822975

0.00000000 11.25962975
0.07353615 11.20402975
0.14707228 11.04832975
0.22060842 10.92862975
0.29414457 10.93782975
0.36768070 10.84302975
0.44121685 10.65952975
0.51475300 10.42622975
0.58828913 10.46332975
0.58828913 10.46332975
0.65365459 10.44832975
0.71902002 10.67282975
0.78438549 10.82712975
0.84975095 11.12732975
0.91511641 11.41972975
0.98048188 11.38572975
1.04584734 11.24152975
1.11121277 11.08502975
1.17657824 11.03782975
1.24194370 10.75702975
1.30730916 10.37532975
1.37267463 10.21742975
1.43804009 10.34202975
1.50340556 10.54592975
1.56877099 10.60712975
1.63413645 10.52262975
1.69950192 10.41812975
1.76486738 10.45192975
1.76486738 10.45192975
1.83279716 10.41842975
1.90072696 10.50572975
1.96865674 10.53022975
2.03658652 10.43402975
2.10451632 10.33662975
2.17244610 10.38212975
2.24037588 10.52712975
2.30830568 10.70572975
2.37623546 10.83172975
2.44416523 11.05772975
2.51209503 11.19482975
2.58002481 11.03452975
2.64795459 11.15482975
2.71588439 11.23982975
2.78381417 11.25962975

0.00000000 11.64472975
0.07353615 11.64152975
0.14707228 11.53712975
0.22060842 11.18092975
0.29414457 11.19672975
0.36768070 11.09632975
0.44121685 10.82362975
0.51475300 10.63972975
