#k-distance eigenvalue[eV]
2.51567027 -1.46241161
2.56929905 -1.50811161
2.62292783 -1.54631161
2.67655661 -1.57511161
2.73018539 -1.59291161
2.78381417 -1.59901161

0.00000000 -1.58631161
0.03096259 -1.58581161
0.06192517 -1.58421161
0.09288776 -1.58101161
0.12385035 -1.57551161
0.15481293 -1.56611161
0.18577552 -1.55161161
0.21673811 -1.53181161
0.24770069 -1.50841161
0.27866328 -1.48451161
0.30962587 -1.46291161
0.34058845 -1.44511161
0.37155104 -1.43211161
0.40251363 -1.42421161
0.43347621 -1.42131161
0.46443878 -1.42301161
0.49540137 -1.42881161
0.52636395 -1.43811161
0.55732654 -1.45031161
0.58828913 -1.46451161
0.58828913 -1.46451161
0.65021430 -1.43331161
0.71213947 -1.40001161
0.77406465 -1.36461161
0.83598982 -1.32801161
0.89791496 -1.29161161
0.95984013 -1.25781161
1.02176530 -1.22841161
1.08369048 -1.20501161
1.14561565 -1.18861161
1.20754082 -1.17941161
1.26946600 -1.17791161
1.33139117 -1.12651161
1.39331634 -1.08761161
1.45524151 -1.07291161
1.51716669 -1.08241161
1.57909186 -1.11491161
1.64101703 -1.16671161
1.70294221 -1.22461161
1.76486738 -1.25431161
1.76486738 -1.25431161
1.81849616 -1.23131161
1.87212494 -1.18261161
1.92575372 -1.13401161
1.97938250 -1.09701161
2.03301128 -1.07541161
2.08664006 -1.07051161
2.14026884 -1.08281161
2.19389762 -1.11131161
2.24752640 -1.15381161
2.30115516 -1.20651161
2.35478394 -1.26571161
2.40841272 -1.32791161
2.46204149 -1.38971161
2.51567027 -1.44731161
2.56929905 -1.49721161
2.62292783 -1.53671161
2.67655661 -1.56461161
2.73018539 -1.58091161
2.78381417 -1.58631161

0.00000000 -0.38071161
0.03096259 -0.37831161
0.06192517 -0.37111161
0.09288776 -0.35991161
0.12385035 -0.34571161
0.15481293 -0.32951161
0.18577552 -0.31191161
0.21673811 -0.29371161
0.24770069 -0.27551161
0.27866328 -0.25781161
0.30962587 -0.24091161
0.34058845 -0.22511161
0.37155104 -0.21081161
0.40251363 -0.19791161
0.43347621 -0.18651161
0.46443878 -0.17651161
0.49540137 -0.16771161
0.52636395 -0.16001161
0.55732654 -0.15311161
0.58828913 -0.14671161
0.58828913 -0.14671161
0.65021430 -0.15481161
0.71213947 -0.15571161
0.77406465 -0.14961161
0.83598982 -0.13571161
0.89791496 -0.11491161
0.95984013 -0.09061161
1.02176530 -0.06801161
1.08369048 -0.05161161
1.14561565 -0.04241161
1.20754082 -0.03561161
1.26946600 -0.02001161
1.33139117 0.01908839
1.39331634 0.09528839
1.45524151 0.21508839
1.51716669 0.37348839
1.57909186 0.55398839
1.64101703 0.72928839
1.70294221 0.86198839
1.76486738 0.81588839
1.76486738 0.81588839
1.81849616 0.85608839
1.87212494 0.76028839
1.92575372 0.60238839
1.97938250 0.41938839
2.03301128 0.23218839
2.08664006 0.05868839
2.14026884 -0.08661161
2.19389762 -0.19401161
2.24752640 -0.26141161
2.30115516 -0.29501161
2.35478394 -0.30601161
2.40841272 -0.30631161
2.46204149 -0.30591161
2.51567027 -0.31111161
2.56929905 -0.32381161
2.62292783 -0.34211161
2.67655661 -0.36121161
2.73018539 -0.37541161
2.78381417 -0.38071161

0.00000000 0.79208839
0.03096259 0.76858839
0.06192517 0.71438839
0.09288776 0.64598839
0.12385035 0.56978839
0.15481293 0.48938839
0.18577552 0.40778839
0.21673811 0.32738839
0.24770069 0.25058839
0.27866328 0.17908839
0.30962587 0.11438839
0.34058845 0.05718839
0.37155104 0.00808839
0.40251363 -0.03301161
0.43347621 -0.06641161
0.46443878 -0.09281161
0.49540137 -0.11311161
0.52636395 -0.12821161
0.55732654 -0.13911161
0.58828913 -0.14671161
0.58828913 -0.14671161
0.65021430 -0.13451161
0.71213947 -0.12161161
0.77406465 -0.10681161
0.83598982 -0.08921161
0.89791496 -0.06781161
0.95984013 -0.04151161
1.02176530 -0.00821161
1.08369048 0.03498839
1.14561565 0.09148839
1.20754082 0.16458839
1.26946600 0.25618839
1.33139117 0.36428839
1.39331634 0.48228839
1.45524151 0.60018839
1.51716669 0.70738839
1.57909186 0.79508839
1.64101703 0.85758839
1.70294221 0.87148839
1.76486738 0.91298839
1.76486738 0.91298839
1.81849616 0.88128839
1.87212494 0.88678839
1.92575372 0.85738839
1.97938250 0.82188839
2.03301128 0.78498839
2.08664006 0.75138839
2.14026884 0.72468839
2.19389762 0.70708839
2.24752640 0.69918839
2.30115516 0.70008839
2.35478394 0.70778839
2.40841272 0.72008839
2.46204149 0.73468839
2.51567027 0.74978839
2.56929905 0.76378839
2.62292783 0.77568839
2.67655661 0.78468839
2.73018539 0.79028839
2.78381417 0.79208839

0.00000000 0.97718839
0.03096259 1.00088839
0.06192517 1.05508839
0.09288776 1.12218839
0.12385035 1.19378839
0.15481293 1.26528839
0.18577552 1.33478839
0.21673811 1.40218839
0.24770069 1.46828839
0.27866328 1.53388839
0.30962587 1.59998839
0.34058845 1.66698839
0.37155104 1.73508839
0.40251363 1.80398839
0.43347621 1.87338839
0.46443878 1.94198839
0.49540137 2.00828839
0.52636395 2.06098839
0.55732654 2.06408839
0.58828913 2.06788839
0.58828913 2.06788839
0.65021430 2.02468839
0.71213947 1.95358839
0.77406465 1.90288839
0.83598982 1.88168839
0.89791496 1.89088839
0.95984013 1.92638839
1.02176530 1.97928839
1.08369048 2.03758839
1.14561565 2.08818839
1.20754082 2.11688839
1.26946600 2.10778839
1.33139117 2.04548839
1.39331634 1.92298839
1.45524151 1.74538839
1.51716669 1.52678839
1.57909186 1.28758839
1.64101703 1.05968839
1.70294221 0.91068839
1.76486738 0.91298839
1.76486738 0.91298839
1.81849616 0.90618839
1.87212494 0.99948839
1.92575372 1.18238839
1.97938250 1.38128839
2.03301128 1.56538839
2.08664006 1.70888839
2.14026884 1.78818839
2.19389762 1.78678839
2.24752640 1.71588839
2.30115516 1.60818839
2.35478394 1.48918839
2.40841272 1.37318839
2.46204149 1.26738839
2.51567027 1.17588839
2.56929905 1.10118839
2.62292783 1.04448839
2.67655661 1.00588839
2.73018539 0.98418839
2.78381417 0.97718839

0.00000000 1.16748839
0.03096259 1.18518839
0.06192517 1.23718839
0.09288776 1.32018839
0.12385035 1.42918839
0.15481293 1.55728839
0.18577552 1.69598839
0.21673811 1.83538839
0.24770069 1.96398839
0.27866328 2.06738839
0.30962587 2.12758839
0.34058845 2.13978839
0.37155104 2.12668839
0.40251363 2.10668839
0.43347621 2.08748839
0.46443878 2.07258839
0.49540137 2.06358839
0.52636395 2.06928839
0.55732654 2.12118839
0.58828913 2.15938839
0.58828913 2.15938839
0.65021430 2.16088839
0.71213947 2.20848839
0.77406465 2.23788839
0.83598982 2.28858839
0.89791496 2.35218839
0.95984013 2.41628839
1.02176530 2.46798839
1.08369048 2.49718839
1.14561565 2.49768839
1.20754082 2.46508839
1.26946600 2.39368839
1.33139117 2.27918839
1.39331634 2.12198839
1.45524151 1.92548839
1.51716669 1.69748839
1.57909186 1.45448839
1.64101703 1.22658839
1.70294221 1.05778839
1.76486738 0.99388839
1.76486738 0.99388839
1.81849616 1.04228839
1.87212494 1.17338839
1.92575372 1.35678839
1.97938250 1.55648839
2.03301128 1.73788839
2.08664006 1.87168839
2.14026884 1.94158839
2.19389762 1.95238839
2.24752640 1.91478839
2.30115516 1.83738839
2.35478394 1.73688839
2.40841272 1.63088839
2.46204149 1.53088839
2.51567027 1.44108839
2.56929905 1.36008839
2.62292783 1.28678839
2.67655661 1.22498839
2.73018539 1.18268839
2.78381417 1.16748839

0.00000000 1.54838839
0.03096259 1.56418839
0.06192517 1.61138839
0.09288776 1.68988839
0.12385035 1.79878839
0.15481293 1.93588839
0.18577552 2.09568839
0.21673811 2.26998839
0.24770069 2.32468839
0.27866328 2.31018839
0.30962587 2.31308839
0.34058845 2.33528839
0.37155104 2.35578839
0.40251363 2.36048839
0.43347621 2.34808839
0.46443878 2.32158839
0.49540137 2.28498839
0.52636395 2.24228839
0.55732654 2.19788839
0.58828913 2.15948839
0.58828913 2.15948839
0.65021430 2.19408839
0.71213947 2.23408839
0.77406465 2.33408839
0.83598982 2.45008839
0.89791496 2.57418839
0.95984013 2.69968839
1.02176530 2.82068839
1.08369048 2.93098839
1.14561565 3.01258839
1.20754082 3.00238839
1.26946600 3.02458839
1.33139117 3.08628839
1.39331634 3.18678839
1.45524151 3.29778839
1.51716669 3.37488839
1.57909186 3.39328839
1.64101703 3.34288839
1.70294221 3.27948839
1.76486738 3.25288839
1.76486738 3.25288839
1.81849616 3.27298839
1.87212494 3.32238839
1.92575372 3.35608839
1.97938250 3.30328839
2.03301128 3.16998839
2.08664006 3.00868839
2.14026884 2.84288839
2.19389762 2.67878839
2.24752640 2.52058839
2.30115516 2.36928839
2.35478394 2.22148839
2.40841272 2.07538839
2.46204149 1.93498839
2.51567027 1.80808839
2.56929905 1.70418839
2.62292783 1.62888839
2.67655661 1.58138839
2.73018539 1.55618839
2.78381417 1.54838839

0.00000000 2.40748839
0.03096259 2.40668839
0.06192517 2.40428839
0.09288776 2.39938839
0.12385035 2.39138839
0.15481293 2.37948839
0.18577552 2.36358839
0.21673811 2.34448839
0.24770069 2.44758839
0.27866328 2.61418839
0.30962587 2.75338839
0.34058845 2.84898839
0.37155104 2.89268839
0.40251363 2.88908839
0.43347621 2.85218839
0.46443878 2.79768839
0.49540137 2.73898839
0.52636395 2.68688839
0.55732654 2.65058839
0.58828913 2.63738839
0.58828913 2.63738839
0.65021430 2.68688839
0.71213947 2.79958839
0.77406465 2.92478839
0.83598982 3.03058839
0.89791496 3.09518839
0.95984013 3.10908839
1.02176530 3.08368839
1.08369048 3.04428839
1.14561565 3.02198839
1.20754082 3.08348839
1.26946600 3.11888839
1.33139117 3.15408839
1.39331634 3.21388839
1.45524151 3.31848839
1.51716669 3.46568839
1.57909186 3.59458839
1.64101703 3.60588839
1.70294221 3.49948839
1.76486738 3.44908839
1.76486738 3.44908839
1.81849616 3.48748839
1.87212494 3.57808839
1.92575372 3.61488839
1.97938250 3.53808839
2.03301128 3.40538839
2.08664006 3.26058839
2.14026884 3.14328839
2.19389762 3.06978839
2.24752640 3.02438839
2.30115516 2.97988839
2.35478394 2.91978839
2.40841272 2.84138839
2.46204149 2.75108839
2.51567027 2.65888839
2.56929905 2.57378839
2.62292783 2.50288839
2.67655661 2.45028839
2.73018539 2.41818839
2.78381417 2.40748839

0.00000000 3.73208839
0.03096259 3.73978839
0.06192517 3.76288839
0.09288776 3.80188839
0.12385035 3.85738839
0.15481293 3.92978839
0.18577552 4.01898839
0.21673811 4.12368839
0.24770069 4.23868839
0.27866328 4.34388839
0.30962587 4.41458839
0.34058845 4.47398839
0.37155104 4.54088839
0.40251363 4.61608839
0.43347621 4.69558839
0.46443878 4.77518839
0.49540137 4.85128839
0.52636395 4.92088839
0.55732654 4.98158839
0.58828913 5.03108839
0.58828913 5.03108839
0.65021430 4.90108839
0.71213947 4.71288839
0.77406465 4.50378839
0.83598982 4.30458839
0.89791496 4.14098839
0.95984013 4.02948839
1.02176530 3.97108839
1.08369048 3.95648839
1.14561565 3.97708839
1.20754082 4.00818839
1.26946600 3.99858839
1.33139117 4.02568839
1.39331634 4.04948839
1.45524151 4.04158839
1.51716669 4.01258839
1.57909186 3.88068839
1.64101703 3.80068839
1.70294221 3.80478839
1.76486738 3.80598839
1.76486738 3.80598839
1.81849616 3.80528839
1.87212494 3.80238839
1.92575372 3.85028839
1.97938250 3.96748839
2.03301128 4.09818839
2.08664006 4.22048839
2.14026884 4.31658839
2.19389762 4.38768839
2.24752640 4.39948839
2.30115516 4.31898839
2.35478394 4.20708839
2.40841272 4.09478839
2.46204149 3.99398839
2.51567027 3.90928839
2.56929905 3.84208839
2.62292783 3.79218839
2.67655661 3.75808839
2.73018539 3.73848839
2.78381417 3.73208839

0.00000000 4.92648839
0.03096259 4.89808839
0.06192517 4.83318839
0.09288776 4.75568839
0.12385035 4.67708839
0.15481293 4.60428839
0.18577552 4.54348839
0.21673811 4.50148839
0.24770069 4.48878839
0.27866328 4.52938839
0.30962587 4.57498839
0.34058845 4.57348839
0.37155104 4.62608839
0.40251363 4.72068839
0.43347621 4.83378839
0.46443878 4.93918839
0.49540137 5.01688839
0.52636395 5.05728839
0.55732654 5.06028839
0.58828913 5.03108839
0.58828913 5.03108839
0.65021430 5.08848839
0.71213947 5.08168839
0.77406465 5.01148839
0.83598982 4.89068839
0.89791496 4.73488839
0.95984013 4.55838839
1.02176530 4.37728839
1.08369048 4.21038839
1.14561565 4.08028839
1.20754082 4.02528839
1.26946600 4.08858839
1.33139117 4.14578839
1.39331634 4.16818839
1.45524151 4.12488839
1.51716669 4.01668839
1.57909186 4.01918839
1.64101703 4.08198839
1.70294221 4.10768839
1.76486738 4.09658839
1.76486738 4.09658839
1.81849616 4.10518839
1.87212494 4.10488839
1.92575372 4.07128839
1.97938250 4.11888839
2.03301128 4.21368839
2.08664006 4.30458839
2.14026884 4.38778839
2.19389762 4.44628839
2.24752640 4.48288839
2.30115516 4.53798839
2.35478394 4.59848839
2.40841272 4.66138839
2.46204149 4.72478839
2.51567027 4.78628839
2.56929905 4.84448839
2.62292783 4.89938839
2.67655661 4.94178839
2.73018539 4.93048839
2.78381417 4.92648839

0.00000000 5.01548839
0.03096259 5.02418839
0.06192517 5.04788839
0.09288776 5.07868839
0.12385035 5.09458839
0.15481293 5.05418839
0.18577552 4.95358839
0.21673811 4.83288839
0.24770069 4.71848839
0.27866328 4.62748839
0.30962587 4.64968839
0.34058845 4.82468839
0.37155104 5.02948839
0.40251363 5.25338839
0.43347621 5.48748839
0.46443878 5.72028839
0.49540137 5.93638839
0.52636395 6.11538839
0.55732654 6.23468839
0.58828913 6.28188839
0.58828913 6.28188839
0.65021430 6.18068839
0.71213947 6.01488839
0.77406465 5.85038839
0.83598982 5.67548839
0.89791496 5.53678839
0.95984013 5.44988839
1.02176530 5.41958839
1.08369048 5.40948839
1.14561565 5.20608839
1.20754082 4.98748839
1.26946600 4.78078839
1.33139117 4.59558839
1.39331634 4.44068839
1.45524151 4.32598839
1.51716669 4.25008839
1.57909186 4.19428839
1.64101703 4.14898839
1.70294221 4.16328839
1.76486738 4.19598839
1.76486738 4.19598839
1.81849616 4.16948839
1.87212494 4.13728839
1.92575372 4.16348839
1.97938250 4.25008839
2.03301128 4.42428839
2.08664006 4.64428839
2.14026884 4.77958839
2.19389762 4.84558839
2.24752640 4.85508839
2.30115516 4.93018839
2.35478394 5.02938839
2.40841272 5.03328839
2.46204149 5.02258839
2.51567027 5.00338839
2.56929905 4.98078839
2.62292783 4.95928839
2.67655661 4.95098839
2.73018539 4.99508839
2.78381417 5.01548839

0.00000000 5.19668839
0.03096259 5.22348839
0.06192517 5.28458839
0.09288776 5.35888839
0.12385035 5.42498839
0.15481293 5.39148839
0.18577552 5.42138839
0.21673811 5.47878839
0.24770069 5.54348839
0.27866328 5.60828839
0.30962587 5.67108839
0.34058845 5.73228839
0.37155104 5.79378839
0.40251363 5.85928839
0.43347621 5.93318839
0.46443878 6.01918839
0.49540137 6.11468839
0.52636395 6.20568839
0.55732654 6.26818839
0.58828913 6.28188839
0.58828913 6.28188839
0.65021430 6.20948839
0.71213947 6.03948839
0.77406465 5.85988839
0.83598982 5.74628839
0.89791496 5.68898839
0.95984013 5.69048839
1.02176530 5.64428839
1.08369048 5.46178839
1.14561565 5.37468839
1.20754082 5.11188839
1.26946600 4.87218839
1.33139117 4.66128839
1.39331634 4.48668839
1.45524151 4.36028839
1.51716669 4.27218839
1.57909186 4.20198839
1.64101703 4.17638839
1.70294221 4.20238839
1.76486738 4.19598839
1.76486738 4.19598839
1.81849616 4.21058839
1.87212494 4.19948839
1.92575372 4.23168839
1.97938250 4.32248839
2.03301128 4.47018839
2.08664006 4.66438839
2.14026884 4.83788839
2.19389762 4.87898839
2.24752640 4.95518839
2.30115516 5.00488839
2.35478394 5.04178839
2.40841272 5.16258839
2.46204149 5.26828839
2.51567027 5.33398839
2.56929905 5.34788839
2.62292783 5.31948839
2.67655661 5.26978839
2.73018539 5.22008839
2.78381417 5.19668839

0.00000000 5.71358839
0.03096259 5.68548839
0.06192517 5.61158839
0.09288776 5.51408839
0.12385035 5.43938839
0.15481293 5.52468839
0.18577552 5.61568839
0.21673811 5.71338839
0.24770069 5.81898839
0.27866328 5.93348839
0.30962587 6.05678839
0.34058845 6.18798839
0.37155104 6.32488839
0.40251363 6.46308839
0.43347621 6.59648839
0.46443878 6.71728839
0.49540137 6.81728839
0.52636395 6.88778839
0.55732654 6.91818839
0.58828913 6.92168839
0.58828913 6.92168839
0.65021430 6.90378839
0.71213947 6.74628839
0.77406465 6.52098839
0.83598982 6.28628839
0.89791496 6.06138839
0.95984013 5.84968839
1.02176530 5.72548839
1.08369048 5.63738839
1.14561565 5.49108839
1.20754082 5.51808839
1.26946600 5.35798839
1.33139117 5.17778839
1.39331634 5.01188839
1.45524151 4.85408839
1.51716669 4.67358839
1.57909186 4.46128839
1.64101703 4.31248839
1.70294221 4.23868839
1.76486738 4.24738839
1.76486738 4.24738839
1.81849616 4.22838839
1.87212494 4.25548839
1.92575372 4.32988839
1.97938250 4.42878839
2.03301128 4.54368839
2.08664006 4.68478839
2.14026884 4.92668839
2.19389762 5.12198839
2.24752640 5.30238839
2.30115516 5.46688839
2.35478394 5.55758839
2.40841272 5.62178839
2.46204149 5.66438839
2.51567027 5.69018839
2.56929905 5.70418839
2.62292783 5.71068839
2.67655661 5.71298839
2.73018539 5.71348839
2.78381417 5.71358839

0.00000000 6.17508839
0.03096259 6.18748839
0.06192517 6.21998839
0.09288776 6.26618839
0.12385035 6.32368839
0.15481293 6.39238839
0.18577552 6.47178839
0.21673811 6.56018839
0.24770069 6.65428839
0.27866328 6.74968839
0.30962587 6.84238839
0.34058845 6.92848839
0.37155104 7.00428839
0.40251363 7.06528839
0.43347621 7.07848839
0.46443878 7.05368839
0.49540137 7.02528839
0.52636395 7.00168839
0.55732654 6.99888839
0.58828913 7.00618839
0.58828913 7.00618839
0.65021430 6.96458839
0.71213947 6.96068839
0.77406465 6.82118839
0.83598982 6.64638839
0.89791496 6.46398839
0.95984013 6.28668839
1.02176530 6.03858839
1.08369048 5.86018839
1.14561565 5.73388839
1.20754082 5.57548839
1.26946600 5.58578839
1.33139117 5.48988839
1.39331634 5.24928839
1.45524151 4.96728839
1.51716669 4.68838839
1.57909186 4.48598839
1.64101703 4.34988839
1.70294221 4.27418839
1.76486738 4.24738839
1.76486738 4.24738839
1.81849616 4.27048839
1.87212494 4.33628839
1.92575372 4.43818839
1.97938250 4.56938839
2.03301128 4.72188839
2.08664006 4.88658839
2.14026884 4.96348839
2.19389762 5.16398839
2.24752640 5.34698839
2.30115516 5.46778839
2.35478394 5.58628839
2.40841272 5.70008839
2.46204149 5.82558839
2.51567027 5.96668839
2.56929905 6.10638839
2.62292783 6.18178839
2.67655661 6.18758839
2.73018539 6.17908839
2.78381417 6.17508839

0.00000000 6.85798839
0.03096259 6.87298839
0.06192517 6.91508839
0.09288776 6.97758839
0.12385035 7.05488839
0.15481293 7.13888839
0.18577552 7.14228839
0.21673811 7.14368839
0.24770069 7.14268839
0.27866328 7.13928839
0.30962587 7.13328839
0.34058845 7.12478839
0.37155104 7.11328839
0.40251363 7.09818839
0.43347621 7.10528839
0.46443878 7.11768839
0.49540137 7.10088839
0.52636395 7.06688839
0.55732654 7.03758839
0.58828913 7.02808839
0.58828913 7.02808839
0.65021430 7.02838839
0.71213947 6.96108839
0.77406465 6.97428839
0.83598982 6.89898839
0.89791496 6.66978839
0.95984013 6.38638839
1.02176530 6.13288839
1.08369048 5.91558839
1.14561565 5.79878839
1.20754082 5.71338839
1.26946600 5.61318839
1.33139117 5.51728839
1.39331634 5.34818839
1.45524151 5.09638839
1.51716669 4.89218839
1.57909186 4.77528839
1.64101703 4.70488839
1.70294221 4.63138839
1.76486738 4.59318839
1.76486738 4.59318839
1.81849616 4.62238839
1.87212494 4.68568839
1.92575372 4.73428839
1.97938250 4.79508839
2.03301128 4.86418839
2.08664006 4.92088839
2.14026884 5.05308839
2.19389762 5.21108839
2.24752640 5.35148839
2.30115516 5.49858839
2.35478394 5.67888839
2.40841272 5.86488839
2.46204149 6.04178839
2.51567027 6.20848839
2.56929905 6.35548839
2.62292783 6.46748839
2.67655661 6.63038839
2.73018539 6.78668839
2.78381417 6.85798839

0.00000000 7.11688839
0.03096259 7.11838839
0.06192517 7.12238839
0.09288776 7.12798839
0.12385035 7.13378839
0.15481293 7.14418839
0.18577552 7.24528839
0.21673811 7.35998839
0.24770069 7.49068839
0.27866328 7.63868839
0.30962587 7.80338839
0.34058845 7.97928839
0.37155104 7.98698839
0.40251363 7.94838839
0.43347621 7.90388839
0.46443878 7.85668839
0.49540137 7.80388839
0.52636395 7.78178839
0.55732654 7.78118839
0.58828913 7.79298839
0.58828913 7.79298839
0.65021430 7.76538839
0.71213947 7.70608839
0.77406465 7.47358839
0.83598982 7.10688839
0.89791496 6.73508839
0.95984013 6.39228839
1.02176530 6.17078839
1.08369048 6.08348839
1.14561565 6.06368839
1.20754082 5.94508839
1.26946600 5.75648839
1.33139117 5.56138839
1.39331634 5.35588839
1.45524151 5.17528839
1.51716669 5.00198839
1.57909186 4.84868839
1.64101703 4.72338839
1.70294221 4.66418839
1.76486738 4.65048839
1.76486738 4.65048839
1.81849616 4.66078839
1.87212494 4.69968839
1.92575372 4.79598839
1.97938250 4.90978839
2.03301128 5.02308839
2.08664006 5.12688839
2.14026884 5.26558839
2.19389762 5.47788839
2.24752640 5.72528839
2.30115516 5.95058839
2.35478394 6.13538839
2.40841272 6.29978839
2.46204149 6.47998839
2.51567027 6.45018839
2.56929905 6.46018839
2.62292783 6.62248839
2.67655661 6.83158839
2.73018539 7.02698839
